Molecular_Weight,XLogP,Polar_Area,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Has_Beta_Lactam,BetaLactam_AtomIdx,BetaLactam_Core_With_Attachments,SMILES,Mol,SMILES_Valid,Core_Scaffold_SMILES
2254.1,-4.8,852.0,31,32,False,,,CCC/C=C\C=C/C(=O)N[C@@H](CC(N)=O)C(=O)NC(CC(N)=O)C(=O)N[C@@H](C(=O)N[C@H](CCCN)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](CCCN)C(=O)NC(C(=O)N[C@H](C(=O)NC(C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)NC(C(=O)O)C1CCC(O)C(Cl)C1)C1CCC(O)CC1)[C@H](C)O)C1CCC(O)CC1)[C@H](C)O)C1CCC(O)CC1)C1CCC(O)CC1)[C@H](C)O)C1CCC(O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32f9e0>,True,CCC/C=C\C=C/C(=O)N[C@@H](CC(N)=O)C(=O)NC(CC(N)=O)C(=O)N[C@@H](C(=O)N[C@H](CCCN)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](CCCN)C(=O)NC(C(=O)N[C@H](C(=O)NC(C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)NC(C(=O)O)C1CCC(O)C(Cl)C1)C1CCC(O)CC1)[C@H](C)O)C1CCC(O)CC1)[C@H](C)O)C1CCC(O)CC1)C1CCC(O)CC1)[C@H](C)O)C1CCC(O)CC1
814.0,2.6,206.0,3,16,False,,,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fa50>,True,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC
1879.7,0.5,662.0,24,34,False,,,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fac0>,True,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O
447.5,-5.1,214.0,8,12,False,,,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fb30>,True,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O
697.8,4.9,201.0,6,12,False,,,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fba0>,True,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
501.6,2.2,136.0,2,8,False,,,CC(=O)O[C@@H]1/C=C/C(C)=C/C[C@H](O)/C=C/C(C)=C/[C@@H](NC(=O)C(C)=O)C2(C)C(=O)OC(C1)[C@@H](C)C2=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fc10>,True,CC(=O)O[C@@H]1/C=C/C(C)=C/C[C@H](O)/C=C/C(C)=C/[C@@H](NC(=O)C(C)=O)C2(C)C(=O)OC(C1)[C@@H](C)C2=O
581.6,-7.977800000000013,371.0,13,19,False,,,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fc80>,True,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O
665.7,-1.3,231.0,7,14,False,,,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fcf0>,True,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O
787.8,1.1,229.0,5,17,False,,,COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@H]2OC)C[C@]1(C)O)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fd60>,True,COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@H]2OC)C[C@]1(C)O)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O
1225.3,3.8,359.0,8,26,False,,,CCC(=O)O[C@H]1[C@@H](C)O[C@@H](Oc2cc3cc4c(c(O)c3c(O)c2C)C(=O)[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@@H](O[C@H]5C[C@](C)(O)[C@@H](OC(=O)C(C)C)[C@H](C)O5)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)C([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C4)C[C@H]1O[C@@H]1C[C@@H](O)[C@@H](OC)[C@@H](C)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fdd0>,True,CCC(=O)O[C@H]1[C@@H](C)O[C@@H](Oc2cc3cc4c(c(O)c3c(O)c2C)C(=O)[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@@H](O[C@H]5C[C@](C)(O)[C@@H](OC(=O)C(C)C)[C@H](C)O5)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)C([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C4)C[C@H]1O[C@@H]1C[C@@H](O)[C@@H](OC)[C@@H](C)O1
585.6,-7.3,328.0,12,16,False,,,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](OC(N)=O)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32fe40>,True,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](OC(N)=O)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O
510.6,2.0,143.0,4,9,False,,,C=C[C@]1(C)C[C@@H](OC(=O)CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32feb0>,True,C=C[C@]1(C)C[C@@H](OC(=O)CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
727.9,2.0,175.0,3,14,False,,,CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@@H]2O[C@H]2[C@]1(O)CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32ff20>,True,CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@@H]2O[C@H]2[C@]1(O)CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
550.6,-1.4,260.0,3,12,True,"6,7,8,9,10,11,30,29",*[C@@H]1C(=O)N(*)[C@@H]1*,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CS[C@H]12)c1nsc(N)n1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d32ff90>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
2212.4,-2.9289600000000053,1000.0,22,54,False,,,CC[C@H](C)C(=O)O[C@@H](C)C1(O)C(C)OC(OC2C(O)C([C@@]3(O)CC(=O)C(=N)C(C(=O)O)=C3O)OC(COC(C)=O)C2OC(=O)C(NC(=S)SC[C@H](NC(C)=O)C(=O)O)C(C)SC[C@H](NC(C)=O)C(=O)O)CC1OC.COC1CC(OC2C(O)C([C@@]3(O)CC(=O)C(=N)C(C(=O)O)=C3O)OC(COC(C)=O)C2OC(=O)C(NC(=S)SC[C@H](NC(C)=O)C(=O)O)C(C)SC[C@H](NC(C)=O)C(=O)O)OC(C)C1(O)[C@H](C)OC(=O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330040>,True,CC[C@H](C)C(=O)O[C@@H](C)C1(O)C(C)OC(OC2C(O)C([C@@]3(O)CC(=O)C(=N)C(C(=O)O)=C3O)OC(COC(C)=O)C2OC(=O)C(NC(=S)SC[C@H](NC(C)=O)C(=O)O)C(C)SC[C@H](NC(C)=O)C(=O)O)CC1OC.COC1CC(OC2C(O)C([C@@]3(O)CC(=O)C(=N)C(C(=O)O)=C3O)OC(COC(C)=O)C2OC(=O)C(NC(=S)SC[C@H](NC(C)=O)C(=O)O)C(C)SC[C@H](NC(C)=O)C(=O)O)OC(C)C1(O)[C@H](C)OC(=O)C(C)C
877.0,6.7,220.0,6,15,False,,,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d3300b0>,True,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
670.8,2.2,229.0,10,12,False,,,CCCCC[C@@H](O)[C@H]1C(=O)O[C@H](C)[C@@H](O)/C=C/C=C/C=C/C=C/C=C(\C)[C@@H](O)[C@H](O)[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330120>,True,CCCCC[C@@H](O)[C@H]1C(=O)O[C@H](C)[C@@H](O)/C=C/C=C/C=C/C=C/C=C(\C)[C@@H](O)[C@H](O)[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O
809.8,3.8,206.0,3,16,False,,,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330190>,True,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC
323.13,1.1,115.0,3,5,False,,,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330200>,True,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
945.2,5.0,198.0,3,17,False,,,COC1CCC(OC2C(C)C(O)(C(C)C(=O)O)OC(CC3CC(OC)C(C)C4(O3)OC(C)(C3CCC(C5CCC(C6OC(C)(O)C(C)C(OC)C6C)O5)O3)C(OC)C4C)C2(C)OC)OC1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330270>,True,COC1CCC(OC2C(C)C(O)(C(C)C(=O)O)OC(CC3CC(OC)C(C)C4(O3)OC(C)(C3CCC(C5CCC(C6OC(C)(O)C(C)C(OC)C6C)O5)O3)C(OC)C4C)C2(C)OC)OC1C
867.9,-6.4,416.0,15,16,False,,,C[C@H]1O[C@H](Oc2ccc(/C=C/C(=O)NCCCNCCCCN)cc2)[C@H](N=C(N)N)[C@@H](O)[C@@H]1NC(=O)N[C@H]1OC[C@@H](O[C@@H]2OC[C@@H](O)[C@H](N)[C@H]2NC(N)=O)[C@H](O)[C@H]1NC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d3302e0>,True,C[C@H]1O[C@H](Oc2ccc(/C=C/C(=O)NCCCNCCCCN)cc2)[C@H](N=C(N)N)[C@@H](O)[C@@H]1NC(=O)N[C@H]1OC[C@@H](O[C@@H]2OC[C@@H](O)[C@H](N)[C@H]2NC(N)=O)[C@H](O)[C@H]1NC(N)=O
1003.3,-3.708100000000002,410.0,17,16,False,,,C[C@H]1O[C@H](Oc2ccc(/C=C/C(=O)NCCCNCCCCN)cc2)[C@H](N=C(N)N)[C@@H](O)[C@@H]1NC(=O)N[C@H]1OC[C@@H](O[C@@H]2OC[C@@H](O)[C@@H]3NC(=O)N(C(N)=O)[C@@H]23)[C@H](O)[C@H]1NC(N)=O.Cl.Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330350>,True,C[C@H]1O[C@H](Oc2ccc(/C=C/C(=O)NCCCNCCCCN)cc2)[C@H](N=C(N)N)[C@@H](O)[C@@H]1NC(=O)N[C@H]1OC[C@@H](O[C@@H]2OC[C@@H](O)[C@@H]3NC(=O)N(C(N)=O)[C@@H]23)[C@H](O)[C@H]1NC(N)=O.Cl.Cl.Cl
1664.9,0.6,701.0,17,31,False,,,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@](C)(O)[C@@H](C)O)NC(=O)[C@H]5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)N[C@@H]2C=Cc3c([C@H](C)O)cc(nc3[C@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d3303c0>,True,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@](C)(O)[C@@H](C)O)NC(=O)[C@H]5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)N[C@@H]2C=Cc3c([C@H](C)O)cc(nc3[C@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O
463.6,-4.5,200.0,8,12,False,,,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330430>,True,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1
893.9,-5.3,408.0,14,16,False,,,C[C@H]1O[C@H](Oc2ccc(/C=C/C(=O)NCCCNCCCCN)cc2)[C@H](N=C(N)N)[C@@H](O)[C@@H]1NC(=O)N[C@H]1OC[C@@H](O[C@@H]2OC[C@H]3OC(=O)N[C@@H]3[C@H]2NC(N)=O)[C@H](O)[C@H]1NC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d3304a0>,True,C[C@H]1O[C@H](Oc2ccc(/C=C/C(=O)NCCCNCCCCN)cc2)[C@H](N=C(N)N)[C@@H](O)[C@@H]1NC(=O)N[C@H]1OC[C@@H](O[C@@H]2OC[C@H]3OC(=O)N[C@@H]3[C@H]2NC(N)=O)[C@H](O)[C@H]1NC(N)=O
2013.3,-8.8,836.0,25,31,False,,,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CNCCCC[C@@H](C(=O)O)NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H]([C@@H](O)C(=O)O)NC(=O)[C@H](CSC[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CS[C@H]4C)C(=O)N[C@@H](CS[C@H]2C)C(=O)N3)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330510>,True,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CNCCCC[C@@H](C(=O)O)NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H]([C@@H](O)C(=O)O)NC(=O)[C@H](CSC[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CS[C@H]4C)C(=O)N[C@@H](CS[C@H]2C)C(=O)N3)NC1=O
914.2,6.0,195.0,3,13,False,,,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330580>,True,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
828.0,2.9,206.0,3,16,False,,,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d3305f0>,True,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
1534.2,-3.4,554.0,20,29,False,,,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3N)Oc3ccc(cc3Cl)C(O)C3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1cccc(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330660>,True,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3N)Oc3ccc(cc3Cl)C(O)C3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1cccc(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)O)NC3=O
556.5,-0.9400999999999964,222.0,4,9,True,"17,16,14,15,13,9,31,32",*[C@@H]1C(=O)N(*)[C@@H]1*,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1.[Na],<rdkit.Chem.rdchem.Mol object at 0x7fa05d3306d0>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
615.6,-8.7,347.0,13,19,False,,,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330740>,True,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
593.6,3.1,260.0,2,15,True,"6,7,8,9,10,11,33,32",*[C@@H]1C(=O)N(*)[C@@H]1*,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,<rdkit.Chem.rdchem.Mol object at 0x7fa05d3307b0>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
814.0,2.6,206.0,3,16,False,,,CCC(=O)OC1C(C)OC(OC2C(C)OC(O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)C(O)C2N(C)C)CC1(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330820>,True,CCC(=O)OC1C(C)OC(OC2C(C)OC(O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]3OC)C(O)C2N(C)C)CC1(C)O
467.5,2.8,94.7,2,5,False,,,COC(=O)[C@@]1(O)CC2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330890>,True,COC(=O)[C@@]1(O)CC2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
765.0,6.2,161.0,4,11,False,,,CC[C@@H](C(=O)O)[C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@H](C)C[C@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330900>,True,CC[C@@H](C(=O)O)[C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@H](C)C[C@H]1C
835.1,4.2,196.0,5,16,False,,,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05d330970>,True,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O
